,file_name,is_alpha,text_in_header,is_num,is_alphanum,is_blank,is_nullDefault,all_small,all_capital,starts_capital,contain_colon,contain_special,text_length,year_range,has_merge_cell,right_align,left_align,center_align,italics_font,underline_font,bold_font,left_alpha,left_in_header,left_num,left_alphanum,left_blank,above_alpha,above_in_header,above_num,above_alphanum,above_blank,below_alpha,below_in_header,below_num,below_alphanum,below_blank,right_alpha,right_in_header,right_num,right_alphanum,right_blank,label,K0,K1,K2,K3,K4,K5,K6,K7
2147,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,28]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2148,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,29]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2149,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,30]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2150,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,31]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2151,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,32]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2152,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,33]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2153,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,34]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2154,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,35]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2155,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,36]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2156,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,37]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2157,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,38]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2158,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,39]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2159,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,40]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2160,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,41]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2161,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,42]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2162,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,43]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2163,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,44]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2164,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,45]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2165,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,46]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2166,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,47]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2167,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,48]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2168,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,49]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2169,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,50]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2170,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,51]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2171,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,52]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2172,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,53]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2173,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,54]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2174,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,55]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2175,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,56]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2176,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,57]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2177,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,58]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2178,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,59]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2179,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,60]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2180,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,61]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2181,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,62]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2182,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,63]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2183,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,64]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2184,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,65]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2185,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,66]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2186,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,67]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2187,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,68]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2188,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,69]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2189,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,70]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2190,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,71]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2191,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,72]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2192,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,73]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2193,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,74]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2194,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,75]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2195,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,76]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2196,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,77]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2197,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,78]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2198,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,79]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2199,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,80]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2200,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,81]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2201,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,82]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2202,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,83]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2203,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,84]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2204,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,85]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2205,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,86]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2206,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,87]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2207,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,88]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2208,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,89]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2209,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,90]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2210,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,91]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2211,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,92]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2212,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,93]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2213,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,94]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2214,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,95]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2215,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,96]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2216,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,97]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2217,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,98]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2218,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,99]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2219,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,100]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2220,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,101]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2221,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,102]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2222,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,103]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2223,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,104]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2224,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,105]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2225,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,106]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2226,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,107]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2227,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,108]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2228,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,109]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
2229,"0109000-0-45-109057-000.xlsx___Springer_Key_Stock_Spring_2004___[13,110]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,1.0,1.0,-3.0,-3.0,3.0,1.0,1.0
